Title,ID,Cover,Genres,Action and Adventure,Animals,Art,Children,Contemporary,Crime,Death,Dystopian,Espionage,Family,Fantasy,Fiction,Friendship,Health,Historical,Horror,Humor,Legal,Memoir,Murder,Mystery and Detective,Paranormal,Political,Psychological,Relationships,Romance,Self-help,Suspense,Thriller,Travel,War,Women,author,year,total_weeks,first_week,debut_rank,best_rank
JUST TAKE MY HEART,/works/OL12998W,8335764,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Mary Higgins Clark,2009,7,2009-04-26,2,1
JUST TAKE MY HEART,/works/OL12998W,9108719,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Mary Higgins Clark,2009,7,2009-04-26,2,1
JUST TAKE MY HEART,/works/OL12998W,10432853,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Mary Higgins Clark,2009,7,2009-04-26,2,1
JUST TOO GOOD TO BE TRUE,/works/OL890017W,7109520,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Lynn Harris,2008,3,2008-08-03,8,8
JUSTICE DENIED,/works/OL13648W,47832,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,J. A. Jance,2007,2,2007-08-12,8,8
JUSTICE DENIED,/works/OL13648W,28445,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,J. A. Jance,2007,2,2007-08-12,8,8
JUSTICE DENIED,/works/OL13648W,6821156,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,J. A. Jance,2007,2,2007-08-12,8,8
JUSTINE,/works/OL48302W,8260630,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lawrence Durrell,1957,1,1957-10-20,15,15
KAFKA ON THE SHORE,/works/OL29339917W,13234513,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haruki Murakami,2005,1,2005-02-27,16,16
KALEIDOSCOPE,/works/OL19562W,4115830,"['Fiction', 'Family', 'Contemporary']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danielle Steel,1987,26,1987-10-25,1,1
KALEIDOSCOPE,/works/OL19562W,4115830,"['Fiction', 'Family', 'Contemporary']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Zweig,1934,4,1934-04-09,5,5
KALEIDOSCOPE,/works/OL19562W,6791469,"['Fiction', 'Family', 'Contemporary']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danielle Steel,1987,26,1987-10-25,1,1
KALEIDOSCOPE,/works/OL19562W,6791469,"['Fiction', 'Family', 'Contemporary']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Zweig,1934,4,1934-04-09,5,5
KALKI,/works/OL98027W,5413743,"['Fiction', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Gore Vidal,1978,9,1978-05-28,7,7
KALKI,/works/OL98027W,6801210,"['Fiction', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Gore Vidal,1978,9,1978-05-28,7,7
KANE & ABEL,/works/OL1807144W,11279169,"['Fiction', 'Historical', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jeffrey Archer,1980,29,1980-04-20,13,4
KANE & ABEL,/works/OL1807144W,10526325,"['Fiction', 'Historical', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jeffrey Archer,1980,29,1980-04-20,13,4
KANE & ABEL,/works/OL1807144W,9254955,"['Fiction', 'Historical', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jeffrey Archer,1980,29,1980-04-20,13,4
KATE VAIDEN,/works/OL57655W,7879150,"['Fiction', 'Women', 'Psychological', 'Death']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Reynolds Price,1986,1,1986-08-03,15,15
KATE VAIDEN,/works/OL57655W,4151444,"['Fiction', 'Women', 'Psychological', 'Death']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Reynolds Price,1986,1,1986-08-03,15,15
KATHERINE,/works/OL7017015W,777890,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anya Seton,1954,29,1954-10-17,11,2
KATRINA,/works/OL3149539W,13283921,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sally Salminen,1937,5,1937-10-04,4,4
KEEP QUIET,/works/OL20723657W,9407400,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lisa Scottoline,2014,4,2014-04-27,2,2
KEEP THE ASPIDISTRA FLYING,/works/OL1168209W,116258,"['Fiction', 'Women', 'Children']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,George Orwell,1956,1,1956-01-29,15,15
KEEP THE ASPIDISTRA FLYING,/works/OL1168209W,116257,"['Fiction', 'Women', 'Children']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,George Orwell,1956,1,1956-01-29,15,15
KEEP THE ASPIDISTRA FLYING,/works/OL1168209W,3106098,"['Fiction', 'Women', 'Children']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,George Orwell,1956,1,1956-01-29,15,15
KENOBI,/works/OL19090047W,8407167,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Jackson Miller,2013,1,2013-09-15,12,12
KENOBI,/works/OL19090047W,9362940,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Jackson Miller,2013,1,2013-09-15,12,12
A THOUSAND ACRES,/works/OL108543W,744977,"['Fiction', 'Relationships', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jane Smiley,1992,2,1992-04-26,13,10
KENTUCKY SUNRISE,/works/OL14858128W,1960023,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fern Michaels,2002,2,2002-10-20,13,13
KILL ALEX CROSS,/works/OL15951484W,7779168,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Children', 'Mystery and Detective']",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,James Patterson,2011,9,2011-12-04,1,1
KILL ALEX CROSS,/works/OL15951484W,8016251,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Children', 'Mystery and Detective']",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,James Patterson,2011,9,2011-12-04,1,1
KILL ALEX CROSS,/works/OL15951484W,8331814,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Children', 'Mystery and Detective']",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,James Patterson,2011,9,2011-12-04,1,1
KILL ME,/works/OL3432785W,870889,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen White,2006,1,2006-03-26,14,14
KILL SHOT,/works/OL20310274W,8970756,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vince Flynn,2012,10,2012-02-26,1,1
KILL THE MESSENGER,/works/OL19640596W,8556150,"['Fiction', 'Family', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tami Hoag,2004,4,2004-07-25,9,9
KILLER,/works/OL26138787W,12093530,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Kellerman,2014,4,2014-03-02,3,3
KILLER DREAMS,/works/OL115413W,374146,"['Psychological', 'Women', 'Suspense', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Iris Johansen,2006,3,2006-06-18,8,8
KILLER HEAT,/works/OL276218W,1190229,"['Fiction', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Linda Fairstein,2008,2,2008-03-30,5,5
A THOUSAND COUNTRY ROADS,/works/OL2934588W,737104,"['Fiction', 'Contemporary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert James Waller,2002,9,2002-05-12,5,5
KILLER INSTINCT,/works/OL2720841W,180799,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Patterson and Howard Roughan,2019,3,2019-09-29,4,4
KILLER INSTINCT,/works/OL2720841W,180799,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joseph Finder,2006,1,2006-06-11,13,13
KILLER SMILE,/works/OL21522424W,10425046,"['Legal', 'Suspense', 'Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Lisa Scottoline,2004,2,2004-06-20,14,14
KILLER VIEW,/works/OL15831562W,6795653,"['Fiction', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ridley Pearson,2008,1,2008-08-03,15,15
KILLER VIEW,/works/OL15831562W,8024451,"['Fiction', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ridley Pearson,2008,1,2008-08-03,15,15
KILLER VIEW,/works/OL15831562W,11989106,"['Fiction', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Ridley Pearson,2008,1,2008-08-03,15,15
KILLER WEEKEND,/works/OL94753W,259352,"['Fiction', 'Women', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Ridley Pearson,2007,2,2007-07-29,12,12
KILLER WEEKEND,/works/OL94753W,2010930,"['Fiction', 'Women', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Ridley Pearson,2007,2,2007-07-29,12,12
KILLER WEEKEND,/works/OL94753W,6902269,"['Fiction', 'Women', 'Thriller', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Ridley Pearson,2007,2,2007-07-29,12,12
KILLING MISTER WATSON,/works/OL471463W,4095464,"['Fiction', 'Mystery and Detective', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Peter Matthiessen,1990,5,1990-07-29,15,11
KILLING TIME,/works/OL8036392W,287273,"['Psychological', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Caleb Carr,2000,1,2000-11-26,16,16
KILLING TIME,/works/OL8036392W,287273,"['Psychological', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Linda Howard,2005,1,2005-07-03,9,9
KILLING TIME,/works/OL491819W,210652,"['Romance', 'Suspense', 'Women', 'Fiction', 'Travel', 'Paranormal', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,Caleb Carr,2000,1,2000-11-26,16,16
KILLING TIME,/works/OL491819W,210652,"['Romance', 'Suspense', 'Women', 'Fiction', 'Travel', 'Paranormal', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,Linda Howard,2005,1,2005-07-03,9,9
A THOUSAND SPLENDID SUNS,/works/OL5782000W,8579790,"['Contemporary', 'Relationships', 'Women', 'Fiction', 'Friendship', 'Family']",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Khaled Hosseini,2007,49,2007-06-10,1,1
KILLJOY,/works/OL26956W,210668,"['Women', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Julie Garwood,2002,4,2002-10-06,5,5
KILLSHOT,/works/OL111704W,94598,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Elmore Leonard,1989,8,1989-04-16,11,6
KILLSHOT,/works/OL111704W,8019802,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Elmore Leonard,1989,8,1989-04-16,11,6
KILLSHOT,/works/OL111704W,11542391,"['Fiction', 'Mystery and Detective', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Elmore Leonard,1989,8,1989-04-16,11,6
KINDRED IN DEATH,/works/OL551573W,8311808,"['Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2009,3,2009-11-22,3,3
KINDRED IN DEATH,/works/OL551573W,10370639,"['Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2009,3,2009-11-22,3,3
KINDRED IN DEATH,/works/OL551573W,10839800,"['Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2009,3,2009-11-22,3,3
KINFLICKS,/works/OL2978958W,4615623,"['Fiction', 'Women']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lisa Alther,1976,7,1976-04-18,10,8
KINFOLK,/works/OL1140278W,785941,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pearl S. Buck,1949,13,1949-05-15,7,6
KINFOLK,/works/OL1140278W,6795662,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pearl S. Buck,1949,13,1949-05-15,7,6
KINFOLK,/works/OL1140278W,9299451,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pearl S. Buck,1949,13,1949-05-15,7,6
KING AND MAXWELL,/works/OL17062554W,12656801,"['Thriller', 'Action and Adventure', 'Fiction', 'Family', 'Mystery and Detective', 'War']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,David Baldacci,2013,7,2013-12-08,2,2
KING OF PARIS,/works/OL3786263W,6970332,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guy Endore,1956,18,1956-10-21,10,6
KING OF THE MURGOS,/works/OL11374778W,10200948,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Eddings,1988,6,1988-04-10,9,6
KING RAT,/works/OL16028991W,6875328,"['Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,James Clavell,1962,1,1962-09-23,13,13
KING RAT,/works/OL16028991W,4278186,"['Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,James Clavell,1962,1,1962-09-23,13,13
KING RAT,/works/OL16028991W,6795675,"['Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,James Clavell,1962,1,1962-09-23,13,13
A THREAD OF GRACE,/works/OL2732498W,227619,"['Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mary Doria Russell,2005,1,2005-03-06,15,15
KINGS ROW,/works/OL5651035W,724880,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Henry Bellamann,1940,14,1940-04-22,5,2
KINGDOM OF THE BLIND,/works/OL20840887W,10149256,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Louise Penny,2018,4,2018-12-16,1,1
KINGFISHERS CATCH FIRE,/works/OL1825426W,198471,"['Fiction', 'Women']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rumer Godden,1953,17,1953-06-14,10,5
KINGFISHERS CATCH FIRE,/works/OL1825426W,9275849,"['Fiction', 'Women']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rumer Godden,1953,17,1953-06-14,10,5
KINGSBLOOD ROYAL,/works/OL51138W,230311,"['Fiction', 'Psychological', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Sinclair Lewis,1947,20,1947-06-15,7,1
KINGSBLOOD ROYAL,/works/OL51138W,9302750,"['Fiction', 'Psychological', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Sinclair Lewis,1947,20,1947-06-15,7,1
KINSEY AND ME,/works/OL24212157W,10662785,"['Fiction', 'Women', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Sue Grafton,2013,2,2013-01-27,4,4
KIRKLAND REVELS,/works/OL3931509W,8111727,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victoria Holt,1962,9,1962-02-11,14,12
KISS,/works/OL167138W,4657146,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ed McBain,1992,2,1992-03-08,9,9
KISS CARLO,/works/OL24383588W,10917181,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adriana Trigiani,2017,4,2017-07-09,7,7
KISS KISS,/works/OL45813W,11387817,"['Horror', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roald Dahl,1960,12,1960-02-28,14,10
A TIME FOR MERCY,/works/OL20753706W,10221362,"['Fiction', 'Legal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Grisham,2020,6,2020-11-01,1,1
A TIME FOR MERCY,/works/OL20753706W,10390184,"['Fiction', 'Legal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Grisham,2020,6,2020-11-01,1,1
A TIME FOR MERCY,/works/OL20753706W,10412421,"['Fiction', 'Legal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Grisham,2020,6,2020-11-01,1,1
"KISS ME AGAIN, STRANGER",/works/OL6143765W,6637866,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daphne du Maurier,1953,24,1953-03-29,11,4
KISS ME WHILE I SLEEP,/works/OL491813W,210651,"['Romance', 'Suspense', 'Fiction', 'Women', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,Linda Howard,2004,2,2004-08-01,10,10
"KISS ME, DEADLY",/works/OL40198W,6629266,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mickey Spillane,1952,7,1952-11-09,12,11
KISS OF SNOW,/works/OL26304757W,13332048,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nalini Singh,2011,1,2011-06-19,9,9
KISS THE DEAD,/works/OL21193543W,10385155,"['Fiction', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laurell K. Hamilton,2012,2,2012-06-24,1,1
KISS THE GIRLS,/works/OL167171W,535208,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,James Patterson,1995,12,1995-01-22,3,3
KISS THE GIRLS,/works/OL167171W,3106973,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,James Patterson,1995,12,1995-01-22,3,3
KISS THE GIRLS,/works/OL167171W,7125587,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,James Patterson,1995,12,1995-01-22,3,3
KISS THE GIRLS AND MAKE THEM CRY,/works/OL20410691W,9078785,"['Suspense', 'Crime', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Mary Higgins Clark,2019,1,2019-11-24,12,12
KISS THE GIRLS AND MAKE THEM CRY,/works/OL20410691W,9133189,"['Suspense', 'Crime', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Mary Higgins Clark,2019,1,2019-11-24,12,12
KISS THE GIRLS AND MAKE THEM CRY,/works/OL20410691W,9207368,"['Suspense', 'Crime', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Mary Higgins Clark,2019,1,2019-11-24,12,12
KISS TOMORROW GOODBYE,/works/OL2994084W,900463,['Mystery and Detective'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Horace McCoy,1948,1,1948-07-04,15,15
KISS TOMORROW GOODBYE,/works/OL2994084W,10710333,['Mystery and Detective'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Horace McCoy,1948,1,1948-07-04,15,15
KISS TOMORROW GOODBYE,/works/OL2994084W,11334651,['Mystery and Detective'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Horace McCoy,1948,1,1948-07-04,15,15
KISSER,/works/OL14954957W,6307542,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stuart Woods,2010,5,2010-02-07,2,2
